iter	RMSE
129	0.001176904549
130	0.001176713814
131	0.001176390117
132	0.001176291524
133	0.001175853674
134	0.001175630089
135	0.001175431286
136	0.001175068029
137	0.001174992473
138	0.001174781405
139	0.001174457864
140	0.001174187081
141	0.001173876966
142	0.001173578804
143	0.001173517911
144	0.0011733125
145	0.001173076433
146	0.001172906691
147	0.00117272111
148	0.001172544545
149	0.001172221313
150	0.001172074551
151	0.001171901463
152	0.001171526842
153	0.001171312518
154	0.001171065842
155	0.001170877776
156	0.001170649012
157	0.001170524722
158	0.001170371989
159	0.001170225354
160	0.001169946981
161	0.001169694441
162	0.001169532191
163	0.001169297894
164	0.001169021285
165	0.001168800957
166	0.001168551287
167	0.001168365848
168	0.001168001364
169	0.001167807796
170	0.001167654582
171	0.001167338539
172	0.001167152205
173	0.001166893348
174	0.001166596659
175	0.001166228559
176	0.001165903816
177	0.001165600008
178	0.001165493833
179	0.001165255673
180	0.001164950127
181	0.001164782917
182	0.001164593798
183	0.001164367281
184	0.001164212292
185	0.001163977956
186	0.001163862257
187	0.001163726188
188	0.001163464673
189	0.00116325093
190	0.001163066176
191	0.001162875812
192	0.001162518663
193	0.001162301975
194	0.001162077708
195	0.001161898774
196	0.001161586518
197	0.001161309984
198	0.001161095531
199	0.0011608855
200	0.00116068772
201	0.001160451065
202	0.001160166901
203	0.001160012358
204	0.001159888123
205	0.001159776208
206	0.00115958124
207	0.00115949865
208	0.001159262881
209	0.001159095704
210	0.001158982569
211	0.001158855377
212	0.001158517373
213	0.001158277976
214	0.001158036782
215	0.001157944714
216	0.001157731304
217	0.001157429361
218	0.001157195053
219	0.001156872962
220	0.001156584055
221	0.001156270959
222	0.001156079639
223	0.001155884353
224	0.001155726778
225	0.001155501898
226	0.001155235803
227	0.001155045668
228	0.001154794679
229	0.001154582659
230	0.001154269908
231	0.001154131457
232	0.001153930525
233	0.001153750763
234	0.001153622584
235	0.001153548468
236	0.001153398237
237	0.001153304375
238	0.001153065411
239	0.001152971879
240	0.001152879354
241	0.001152758249
242	0.001152582184
243	0.001152425579
244	0.001152182889
245	0.001151873863
246	0.001151629521
247	0.001151444757
248	0.001151345697
249	0.001151151686
250	0.001151000164
251	0.001150890391
252	0.001150752001
253	0.001150579905
254	0.001150412839
255	0.001150229855
256	0.001150093683
257	0.001149861715
258	0.001149623862
259	0.001149555343
260	0.001149387139
261	0.001149264521
262	0.001149072914
263	0.00114881369
264	0.001148640897
265	0.00114850593
266	0.001148403551
267	0.001148266545
268	0.001148080681
269	0.001147975113
270	0.001147732072
271	0.001147539262
272	0.001147337982
273	0.001147160804
274	0.001147037707
275	0.00114686527
276	0.001146750313
277	0.001146553723
278	0.001146488323
279	0.00114640341
280	0.001146240363
281	0.001146121934
282	0.001145935959
283	0.001145745878
284	0.001145575026
285	0.001145491381
286	0.001145157192
287	0.001144855661
288	0.001144650403
289	0.00114437023
290	0.001144221815
291	0.001144002696
292	0.001143865775
293	0.001143697046
294	0.001143485654
295	0.001143385788
296	0.001143125027
297	0.001143047809
298	0.001142880074
299	0.001142741031
300	0.001142463318
301	0.001142202571
302	0.001142000157
303	0.001141877645
304	0.001141679945
305	0.001141496818
306	0.001141270908
307	0.001141162089
308	0.001141075859
309	0.001140830541
310	0.001140686118
311	0.001140498283
312	0.001140384425
313	0.001140327695
314	0.001140235061
315	0.001140115681
316	0.001139845337
317	0.001139647162
318	0.001139426757
319	0.001139239437
320	0.00113906004
321	0.001138838666
322	0.001138681206
323	0.001138573551
324	0.001138374365
325	0.001138168586
326	0.001137974018
327	0.001137729306
328	0.001137542132
329	0.001137419867
330	0.001137248868
331	0.001137005697
332	0.001136822985
333	0.001136651805
334	0.00113643698
335	0.001136275358
336	0.001136036225
337	0.001135932721
338	0.001135717074
339	0.001135595658
340	0.001135453345
341	0.001135315358
342	0.001135066987
343	0.001134947387
344	0.001134816692
345	0.00113461477
346	0.001134547084
347	0.001134391788
348	0.001134198807
349	0.001134099026
350	0.001133992153
351	0.001133827347
352	0.001133655229
353	0.001133456151
354	0.001133334669
355	0.001133087466
356	0.001132989138
357	0.001132738833
358	0.001132567785
359	0.001132435546
360	0.001132315515
361	0.001132068389
362	0.001131970345
363	0.001131811911
364	0.001131714045
365	0.001131534594
366	0.001131337542
367	0.00113114848
368	0.001131015239
369	0.001130732858
370	0.001130600573
371	0.001130472553
372	0.001130229402
373	0.001130158484
374	0.001130023438
375	0.001129814127
376	0.001129552969
377	0.001129508401
378	0.001129427456
379	0.001129242894
380	0.001129079425
381	0.001128972249
382	0.001128775813
383	0.001128654862
384	0.001128513284
385	0.00112838882
386	0.001128311057
387	0.001128165331
388	0.001128065389
389	0.001127859306
390	0.001127679933
391	0.001127392615
392	0.001127196499
393	0.001127082189
394	0.001126894916
395	0.001126648806
396	0.001126536925
397	0.001126332997
398	0.001126207334
399	0.001126022216
400	0.001125791243
401	0.001125635898
402	0.001125555382
403	0.001125352634
404	0.001125252554
405	0.001125069135
406	0.001124889576
407	0.001124811397
408	0.001124705187
409	0.001124622806
410	0.001124480724
411	0.001124296297
412	0.001124126192
413	0.001124008384
414	0.0011238747
415	0.001123747818
416	0.001123571598
417	0.001123437147
418	0.001123281545
419	0.001123230746
420	0.001123166549
