iter	RMSE
292	0.0002024364384
293	0.0002024303461
294	0.0002024237397
295	0.000202421986
296	0.0002024135136
297	0.0002023974046
298	0.0002023901816
299	0.0002023795164
300	0.0002023720052
301	0.0002023616502
302	0.0002023571322
303	0.0002023544694
304	0.0002023431023
305	0.0002023342467
306	0.0002023340596
307	0.0002023273191
308	0.0002023249567
309	0.0002023228888
310	0.0002023107616
311	0.0002023020232
312	0.0002023000054
313	0.0002022902888
314	0.0002022808644
315	0.0002022781075
316	0.0002022768253
317	0.0002022761819
318	0.0002022739167
319	0.0002022733376
320	0.0002022723777
321	0.0002022710309
322	0.000202262316
323	0.0002022551759
324	0.000202252882
325	0.0002022455628
326	0.0002022409586
327	0.0002022389073
328	0.0002022366744
329	0.0002022300496
330	0.0002022286257
331	0.0002022221643
332	0.0002022179225
333	0.0002022170993
334	0.0002022115245
335	0.000202206765
336	0.0002021918764
337	0.0002021897586
338	0.0002021862861
339	0.0002021815943
340	0.000202178527
341	0.0002021768458
342	0.000202174229
343	0.0002021591599
344	0.0002021578941
345	0.0002021560571
346	0.0002021481068
347	0.0002021466659
348	0.0002021448137
349	0.0002021412408
350	0.0002021228866
351	0.0002021222442
352	0.0002021215884
353	0.0002021157471
354	0.0002021065481
355	0.0002021032144
356	0.0002020946328
357	0.000202092619
358	0.000202083528
359	0.0002020767444
360	0.0002020733918
361	0.0002020714208
362	0.0002020698369
363	0.0002020684282
364	0.0002020570642
365	0.0002020514068
366	0.0002020500417
367	0.0002020481447
368	0.0002020443778
369	0.0002020429143
370	0.0002020417744
371	0.0002020334919
372	0.0002020298568
373	0.000202026288
374	0.0002020257915
375	0.0002020218759
376	0.0002020176776
377	0.0002020154409
378	0.0002020080637
379	0.0002020024149
380	0.0002019996414
381	0.0002019946274
382	0.0002019928569
383	0.0002019875116
384	0.0002019846103
385	0.0002019731675
386	0.0002019711863
387	0.0002019709843
388	0.0002019692458
389	0.0002019639941
390	0.000201959954
391	0.0002019572845
392	0.0002019568096
393	0.0002019528347
394	0.0002019495652
395	0.0002019478531
396	0.0002019474174
397	0.0002019469834
398	0.0002019449573
399	0.0002019443795
400	0.0002019442551
401	0.0002019402491
402	0.0002019389205
403	0.0002019342996
404	0.000201929124
405	0.0002019231382
406	0.0002019181898
407	0.0002019166624
408	0.0002019089378
409	0.000201895286
410	0.0002018923965
411	0.0002018879036
412	0.0002018873252
413	0.0002018852534
414	0.0002018764176
415	0.000201871385
416	0.000201868521
417	0.0002018644218
418	0.0002018622951
419	0.0002018489494
420	0.0002018475515
421	0.000201844643
422	0.0002018430681
423	0.0002018430628
424	0.000201839422
425	0.0002018343
426	0.000201834091
427	0.0002018155156
428	0.0002018134289
429	0.0002018122994
430	0.000201805121
431	0.0002017977908
432	0.0002017913831
433	0.0002017900142
434	0.0002017817793
435	0.000201771214
436	0.0002017679346
437	0.0002017602973
438	0.0002017582043
439	0.0002017523325
440	0.0002017470424
441	0.0002017434547
442	0.000201742311
443	0.0002017389394
444	0.0002017326244
445	0.000201729015
446	0.0002017220149
447	0.0002017216962
448	0.0002017197638
449	0.0002017150023
450	0.0002017119804
451	0.0002017050518
452	0.0002017010392
453	0.0002016904738
454	0.0002016805283
455	0.0002016752492
456	0.0002016746066
457	0.000201672415
458	0.000201666464
459	0.0002016635841
460	0.0002016596684
461	0.0002016569307
462	0.0002016557891
463	0.0002016515347
464	0.0002016493829
465	0.0002016488935
466	0.0002016487642
467	0.0002016483952
468	0.0002016462426
469	0.0002016444782
470	0.0002016416905
471	0.000201639559
472	0.0002016343989
473	0.0002016328973
474	0.0002016295695
475	0.0002016172947
476	0.0002016166832
477	0.0002016137574
478	0.000201611594
479	0.0002016115901
480	0.0002016090452
481	0.0002016074021
482	0.000201606534
483	0.0002016053002
484	0.0002016047959
485	0.0002016030295
486	0.0002016016422
487	0.0002015987761
488	0.0002015980486
489	0.0002015976355
490	0.0002015882783
491	0.0002015838463
492	0.0002015770345
493	0.0002015606655
494	0.0002015602329
495	0.0002015588487
496	0.0002015572978
497	0.0002015546242
498	0.0002015519718
499	0.0002015472753
500	0.0002015414412
501	0.0002015272695
502	0.0002015172164
503	0.000201515615
504	0.0002015099232
505	0.0002015087454
506	0.0002015073669
507	0.0002015060187
508	0.0002015014124
509	0.0002014889347
510	0.0002014856376
511	0.000201480596
512	0.0002014788843
513	0.0002014772463
514	0.0002014763167
515	0.0002014736879
516	0.0002014655764
517	0.0002014642678
518	0.0002014557861
519	0.0002014537688
520	0.0002014529344
521	0.0002014513409
522	0.0002014497439
523	0.0002014445781
524	0.0002014402292
525	0.000201439726
526	0.0002014368037
527	0.0002014348255
528	0.0002014348219
529	0.0002014328321
530	0.0002014291718
531	0.0002014205084
532	0.0002014185187
533	0.0002014179117
534	0.0002014067089
535	0.0002014049719
536	0.000201403868
537	0.0002013953916
538	0.0002013933937
539	0.0002013933251
540	0.0002013824226
541	0.0002013803077
542	0.0002013699249
543	0.0002013665841
544	0.0002013631864
545	0.0002013622357
546	0.0002013617861
547	0.0002013610987
548	0.0002013594869
549	0.0002013484968
550	0.0002013471716
551	0.0002013448033
552	0.0002013426966
553	0.0002013385488
554	0.000201337545
555	0.0002013318374
556	0.000201331152
557	0.0002013291618
558	0.0002013279152
559	0.0002013270844
560	0.0002013221385
561	0.000201315456
562	0.000201313792
563	0.0002013127401
564	0.000201307985
565	0.0002012914628
566	0.0002012853291
567	0.0002012786789
568	0.0002012731709
569	0.000201270514
570	0.0002012665599
571	0.0002012625166
572	0.000201260989
573	0.0002012594944
574	0.0002012585834
575	0.0002012581712
576	0.0002012489202
577	0.0002012477571
578	0.000201240118
579	0.0002012389755
580	0.0002012369038
581	0.0002012353815
582	0.0002012347353
583	0.0002012335577
584	0.0002012329654
585	0.0002012323148
586	0.0002012181269
587	0.0002012159634
588	0.000201215484
589	0.0002012136356
590	0.0002012121843
591	0.0002012114143
592	0.0002012103876
593	0.0002011947741
594	0.0002011935412
595	0.0002011903813
596	0.0002011870861
597	0.0002011858348
598	0.0002011743023
599	0.0002011733874
600	0.0002011599086
601	0.0002011590915
602	0.0002011581757
603	0.0002011563774
604	0.0002011524563
605	0.0002011519442
606	0.0002011430475
607	0.0002011409877
608	0.000201140518
609	0.0002011392584
610	0.0002011384742
611	0.0002011380354
612	0.0002011375879
613	0.0002011369238
614	0.0002011363873
615	0.0002011273329
616	0.0002011258417
617	0.0002011249535
618	0.0002011241515
619	0.0002011237071
620	0.0002011233126
621	0.0002011223357
622	0.0002011209459
623	0.0002011200269
624	0.0002011188001
625	0.0002011166967
626	0.0002011145552
627	0.0002011138567
628	0.000201113168
629	0.0002011122929
630	0.0002011115207
631	0.0002011108357
632	0.0002011092764
633	0.0002011079976
634	0.000201107472
635	0.0002011061448
636	0.0002011060166
637	0.0002011048984
638	0.0002011035468
639	0.0002011028983
640	0.0002011024148
641	0.0002011017904
642	0.0002011014662
643	0.0002011011275
644	0.0002011007354
645	0.0002011000475
646	0.0002010993366
647	0.0002010988731
648	0.0002010973015
649	0.0002010967116
650	0.000201096134
651	0.0002010958164
652	0.0002010951668
653	0.0002010947724
654	0.0002010941135
655	0.0002010938839
656	0.0002010932016
657	0.0002010928655
658	0.0002010913767
659	0.000201090332
660	0.0002010895503
661	0.0002010890367
662	0.0002010885691
663	0.0002010880221
664	0.0002010877103
665	0.0002010873565
666	0.0002010870856
667	0.0002010863098
668	0.000201085924
669	0.0002010853388
670	0.0002010850081
671	0.0002010847115
672	0.0002010841226
673	0.0002010821736
674	0.0002010818428
675	0.0002010810382
676	0.0002010808384
677	0.0002010801794
678	0.0002010795951
679	0.0002010790219
680	0.0002010788084
681	0.0002010782615
682	0.000201077983
683	0.0002010770671
684	0.0002010765347
685	0.0002010759931
686	0.0002010745454
687	0.0002010742485
688	0.0002010740763
689	0.0002010735538
690	0.0002010724027
691	0.0002010716851
692	0.0002010714022
693	0.0002010708736
694	0.0002010703982
695	0.0002010700707
696	0.0002010695631
697	0.0002010615873
698	0.000201061233
699	0.0002010608061
700	0.0002010599612
701	0.000201058983
702	0.0002010582541
703	0.0002010579859
704	0.0002010577381
705	0.0002010572555
706	0.0002010570994
707	0.0002010566824
708	0.0002010564481
709	0.0002010559654
710	0.0002010549272
711	0.0002010544715
712	0.0002010541946
713	0.0002010538002
714	0.0002010535917
715	0.0002010532202
716	0.0002010522014
717	0.0002010515543
718	0.0002010509835
719	0.000201050552
720	0.0002010501035
721	0.0002010497217
722	0.0002010493755
723	0.0002010490019
724	0.0002010487321
725	0.0002010485399
726	0.0002010481128
727	0.000201047908
728	0.0002010474905
729	0.0002010472848
730	0.0002010470322
731	0.000201046625
732	0.0002010456546
733	0.0002010448129
734	0.0002010445601
735	0.0002010442557
736	0.0002010440351
737	0.0002010437958
738	0.0002010435388
739	0.0002010434217
740	0.0002010429564
741	0.0002010427084
742	0.0002010424599
743	0.0002010419255
744	0.0002010417156
745	0.0002010411967
746	0.0002010409878
747	0.0002010401014
748	0.0002010398765
749	0.0002010396895
750	0.0002010395019
751	0.0002010391173
752	0.0002010387696
753	0.0002010384499
754	0.0002010382206
755	0.0002010379603
756	0.0002010377797
757	0.0002010375074
758	0.0002010372763
759	0.0002010367562
760	0.0002010365185
761	0.0002010363187
762	0.0002010362202
763	0.0002010359966
764	0.0002010356689
765	0.0002010354857
766	0.0002010353897
767	0.0002010350353
768	0.0002010341656
769	0.0002010253258
770	0.0002010249783
771	0.0002010246549
772	0.0002010243225
773	0.000201023903
774	0.0002010237362
775	0.000201023397
776	0.0002010231852
777	0.0002010228535
778	0.0002010226902
779	0.0002010224641
780	0.0002010221516
781	0.0002010219769
782	0.0002010217787
783	0.0002010216157
784	0.0002010214529
785	0.0002010212844
786	0.0002010207929
787	0.0002010206442
788	0.0002010204771
789	0.0002010201731
790	0.0002010196598
791	0.0002010195244
792	0.0002010193645
793	0.0002010192045
794	0.0002010189095
795	0.000201018752
796	0.0002010171649
797	0.0002010169407
798	0.0002010083475
799	0.0002010081915
800	0.0002010067481
801	0.0002010064594
802	0.0002010061756
803	0.0002010058819
804	0.0002009908947
805	0.0002009894793
806	0.0002009810631
807	0.0002009796603
808	0.000200979379
809	0.0002009760457
810	0.0002009757684
811	0.0002009752874
812	0.0002009738365
813	0.0002009736631
814	0.0002009733819
815	0.000200971994
816	0.0002009718435
817	0.0002009704863
818	0.0002009691321
819	0.0002009677903
820	0.0002009675049
821	0.000200965328
822	0.0002009630875
823	0.0002009617577
824	0.00020096044
825	0.0002009603015
826	0.0002009601656
827	0.000200958704
828	0.0002009574059
829	0.0002009560004
830	0.0002009547049
831	0.000200952644
832	0.0002009513624
833	0.0002009360854
834	0.0002009341265
835	0.000200933865
836	0.0002009337
837	0.00020093243
838	0.0002009311715
839	0.0002009301206
840	0.0002009287201
841	0.0002009283978
842	0.0002009271603
843	0.0002009259262
844	0.0002009247034
845	0.0002009228801
846	0.0002009216757
847	0.0002009204822
848	0.000200918385
849	0.0002009162791
850	0.0002009143171
851	0.0002009140613
852	0.0002009128797
853	0.0002009126099
854	0.0002009104402
855	0.0002009090884
856	0.0002009070732
857	0.0002009059012
858	0.0002008933387
859	0.0002008913756
860	0.0002008759598
861	0.0002008757825
862	0.0002008744876
863	0.0002008719699
864	0.0002008708058
865	0.0002008664436
