iter	RMSE
157	0.00117281597
158	0.00117264088
159	0.001172486958
160	0.001172210103
161	0.001171966798
162	0.001171722649
163	0.001171582973
164	0.001171259973
165	0.0011710048
166	0.001170755314
167	0.001170393225
168	0.00117019857
169	0.001169796378
170	0.001169591703
171	0.001169253961
172	0.001169075791
173	0.001168755456
174	0.001168626951
175	0.001168333095
176	0.001168087099
177	0.001167950195
178	0.001167783485
179	0.001167523751
180	0.001167279199
181	0.001166997316
182	0.00116689358
183	0.001166707691
184	0.001166567597
185	0.001166288218
186	0.001166115896
187	0.001165985146
188	0.001165730863
189	0.001165503351
190	0.001165224137
191	0.001165135117
192	0.001164960465
193	0.001164756621
194	0.001164636822
195	0.001164434269
196	0.001164088133
197	0.001163762943
198	0.00116361937
199	0.00116343258
200	0.001163232771
201	0.001163023223
202	0.001162831759
203	0.001162612038
204	0.001162365951
205	0.001162174721
206	0.001162070326
207	0.001161933866
208	0.001161624902
209	0.001161428183
210	0.001161281022
211	0.001160984611
212	0.001160681846
213	0.001160541501
214	0.001160365077
215	0.001160226025
216	0.001160065452
217	0.001159881063
218	0.001159723446
219	0.001159456926
220	0.001159168105
221	0.001158864026
222	0.001158754196
223	0.001158643118
224	0.001158449157
225	0.001158193104
226	0.001157736324
227	0.001157646017
228	0.001157428513
229	0.001157213205
230	0.001156989259
231	0.001156872049
232	0.001156596365
233	0.001156354334
234	0.0011560521
235	0.001155956028
236	0.001155751251
237	0.001155591214
238	0.001155312088
239	0.001155088978
240	0.001154811119
241	0.001154571647
242	0.001154376953
243	0.00115411614
244	0.001153782912
245	0.001153515575
246	0.001153333495
247	0.001153329979
248	0.001152914783
249	0.00115267803
250	0.00115241124
251	0.001152358791
252	0.00115209259
253	0.001152003358
254	0.001151825745
255	0.001151661956
256	0.001151572409
257	0.001151311175
258	0.001151125694
259	0.001150947475
260	0.001150639938
261	0.001150507131
262	0.001150400254
263	0.001150283525
264	0.001150118714
265	0.001149908039
266	0.001149630365
267	0.0011493708
268	0.001149124419
269	0.001148900068
270	0.001148648743
271	0.001148504437
272	0.001148247565
273	0.001148152969
274	0.001148019349
275	0.001147757544
276	0.001147539393
277	0.001147324588
278	0.001147190798
279	0.001147145674
280	0.001146869708
281	0.001146802519
282	0.00114652754
283	0.001146381532
284	0.001146218972
285	0.001145953471
286	0.00114591333
287	0.001145823031
288	0.001145658393
289	0.001145546828
290	0.001145384756
291	0.001145197253
292	0.001145043178
293	0.00114485183
294	0.00114475458
295	0.001144467958
296	0.001144220263
297	0.001144027363
298	0.001143825286
299	0.001143510709
300	0.001143308985
301	0.001143176484
302	0.001142972027
303	0.001142730919
304	0.001142561999
305	0.001142382576
306	0.001142335283
307	0.001142163031
308	0.001142136166
309	0.001141930747
310	0.001141722283
311	0.001141506101
312	0.001141443732
313	0.001141275778
314	0.001141010888
315	0.001140754143
316	0.001140405844
317	0.001140190366
318	0.001140139782
319	0.001140049232
320	0.001139892079
321	0.001139722391
322	0.001139581433
323	0.001139368162
324	0.001139266466
325	0.001139104719
326	0.001138963216
327	0.001138813391
328	0.001138633516
329	0.001138471405
330	0.001138191641
331	0.001137913233
332	0.001137726336
333	0.0011375728
334	0.001137460119
335	0.00113733891
336	0.001137202836
337	0.001137093977
338	0.001137001774
339	0.001136714915
340	0.001136576262
341	0.001136395295
342	0.001136098655
343	0.001135977252
344	0.001135851052
345	0.00113556479
346	0.001135368758
347	0.001135172591
348	0.001135078024
349	0.001134873111
350	0.001134705208
351	0.001134579356
352	0.001134408891
353	0.001134302615
354	0.00113410929
355	0.001134014043
356	0.001133842408
357	0.001133670781
358	0.001133433591
359	0.001133139286
360	0.001132951883
361	0.001132823866
362	0.001132467971
363	0.001132225576
364	0.001132050191
365	0.00113195592
366	0.001131832634
367	0.001131694463
368	0.001131550607
369	0.001131433408
370	0.001131266122
371	0.001131082407
372	0.001130877812
373	0.001130744441
374	0.001130536093
375	0.001130340025
376	0.001130119979
377	0.001129966005
378	0.001129788756
379	0.001129638172
380	0.001129520822
381	0.001129351135
382	0.001129082523
383	0.001128992367
384	0.001128854224
385	0.001128691145
386	0.001128487556
387	0.001128374204
388	0.00112815489
389	0.001128025077
390	0.001127774968
391	0.001127653346
392	0.001127426359
393	0.001127254026
394	0.001127089725
395	0.001126911955
396	0.001126815923
397	0.001126677238
398	0.001126494374
399	0.001126343811
400	0.001126011549
401	0.001125778084
402	0.001125534424
403	0.001125351316
404	0.001125146083
405	0.001124980082
406	0.001124883036
407	0.001124735814
408	0.001124571618
409	0.001124342813
410	0.001124204794
411	0.001124119607
412	0.001123920473
413	0.001123779837
414	0.001123699794
415	0.001123556566
416	0.001123444415
417	0.001123299324
418	0.001123138089
419	0.001122918646
420	0.001122816653
