iter	RMSE
184	0.001153153385
185	0.00115289066
186	0.001152785642
187	0.001152694679
188	0.001152433253
189	0.001152111908
190	0.001151940107
191	0.00115166961
192	0.001151531839
193	0.001151392011
194	0.00115127522
195	0.001151191299
196	0.001150882515
197	0.001150710303
198	0.001150516872
199	0.001150392879
200	0.00115019687
201	0.001150017881
202	0.001149832326
203	0.001149572514
204	0.001149456787
205	0.001149300551
206	0.001149113126
207	0.001149031037
208	0.001148742069
209	0.001148634451
210	0.001148518329
211	0.001148380546
212	0.001148165594
213	0.001147986791
214	0.001147763622
215	0.001147577731
216	0.001147414995
217	0.001147217516
218	0.00114701377
219	0.001146873904
220	0.001146749282
221	0.001146525403
222	0.00114636823
223	0.001146222901
224	0.00114610334
225	0.001145940858
226	0.001145761345
227	0.001145591966
228	0.001145445389
229	0.001145277004
230	0.001145156772
231	0.001144996147
232	0.001144836976
233	0.001144711925
234	0.00114451157
235	0.001144289973
236	0.001144192612
237	0.001144005947
238	0.00114383062
239	0.001143536881
240	0.001143311366
241	0.001143177868
242	0.001142980968
243	0.001142851791
244	0.001142594682
245	0.001142426354
246	0.001142223464
247	0.001142011814
248	0.001141835129
249	0.00114165192
250	0.001141545966
251	0.00114142412
252	0.001141319274
253	0.001141069398
254	0.001140849135
255	0.001140621008
256	0.00114046504
257	0.00114033187
258	0.001140119298
259	0.001139925065
260	0.001139793756
261	0.00113960844
262	0.001139449423
263	0.001139244994
264	0.001139091992
265	0.00113897372
266	0.001138654086
267	0.001138446793
268	0.001138292804
269	0.001138151605
270	0.001138037715
271	0.001137942904
272	0.00113784029
273	0.001137653069
274	0.001137551315
275	0.001137401392
276	0.001137194711
277	0.001137026779
278	0.001136898468
279	0.001136675625
280	0.001136508946
281	0.001136339779
282	0.001136109684
283	0.001135903681
284	0.001135694943
285	0.001135579215
286	0.001135289439
287	0.001135147601
288	0.001134953231
289	0.001134839533
290	0.001134735013
291	0.00113453855
292	0.001134422066
293	0.001134312354
294	0.001134121458
295	0.001134028956
296	0.001133868094
297	0.001133678187
298	0.00113352473
299	0.001133419415
300	0.001133289685
301	0.001133105942
302	0.001133007549
303	0.001132872658
304	0.001132746025
305	0.001132556995
306	0.001132385133
307	0.001132280052
308	0.001132032661
309	0.001131924527
310	0.001131824551
311	0.001131612287
312	0.001131430109
313	0.001131325623
314	0.001131030925
315	0.00113094104
316	0.001130850614
317	0.001130686613
318	0.001130526511
319	0.001130346375
320	0.001130184348
321	0.00113000481
322	0.001129908177
323	0.001129817048
324	0.001129621051
325	0.001129520641
326	0.001129400926
327	0.001129200826
328	0.001129040489
329	0.001128858288
330	0.001128678883
331	0.001128526745
332	0.001128432588
333	0.00112813385
334	0.001127969374
335	0.001127798199
336	0.00112766951
337	0.001127512114
338	0.001127261501
339	0.001127041393
340	0.001126921677
341	0.001126857895
342	0.001126692596
343	0.00112650322
344	0.001126369763
345	0.001126260065
346	0.00112619811
347	0.001126133194
348	0.001125971403
349	0.001125857027
350	0.001125756941
351	0.001125585811
352	0.001125413612
353	0.001125295892
354	0.001125118377
355	0.001124854228
356	0.001124734633
357	0.001124546188
358	0.001124296791
359	0.001124222481
360	0.001124018731
361	0.001123862394
362	0.001123784501
363	0.001123652457
364	0.001123446978
365	0.001123318758
366	0.001123162123
367	0.001123009455
368	0.001122815325
369	0.001122627932
370	0.001122463422
371	0.001122229758
372	0.001122047031
373	0.001121910344
374	0.001121785279
375	0.001121548113
376	0.001121373433
377	0.001121281022
378	0.001121194113
379	0.001120972071
380	0.001120784064
381	0.001120625608
382	0.001120549941
383	0.001120394102
384	0.001120261136
385	0.001120160293
386	0.001120080179
387	0.001119909868
388	0.001119801457
389	0.001119575311
390	0.001119426474
391	0.001119241911
392	0.001118949783
393	0.001118874073
394	0.001118711591
395	0.0011185894
396	0.001118547804
397	0.001118435702
398	0.001118265904
399	0.001118086365
400	0.001117898846
401	0.001117752674
402	0.001117640037
403	0.001117495875
404	0.001117393375
405	0.001117168927
406	0.001117020441
407	0.00111684358
408	0.001116731203
409	0.001116509161
410	0.001116370137
411	0.001116232718
412	0.001116145464
413	0.001116000693
414	0.001115892575
415	0.001115797189
416	0.001115700023
417	0.00111560188
418	0.001115436968
419	0.001115267473
420	0.001115160285
